product_id,title,category_tree,final_price,currency,item_details,shipping_return_policies,url,seller_shop_name
5000000055,Hand-Sculpted Twilight Ceramic Figurine,"[""Art & Collectibles"",""Sculpture"",""Ceramic Figurines""]",64.02,USD,Hand-sculpted stoneware ceramic figurine with twilight glaze details. Each piece is individually made and unique. Kiln-fired for durability. Approx 4 inches tall.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000000055/hand-sculpted-twilight-ceramic-figurine?ref=search_grid,ObsidianOwlCrafts
5000000056,Fine Art Heather Nature Photograph Print,"[""Art & Collectibles"",""Photography"",""Nature Photography""]",29.45,USD,Archival fine art print of original heather nature photograph. Printed on 100% cotton rag paper with pigment inks. Fade-resistant for 100+ years. Available in 5x7 to 16x20.,"[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000000056/fine-art-heather-nature-photograph-print?ref=search_grid,PrairieRootPottery
5000000057,Goat Milk Driftwood Artisan Soap,"[""Bath & Beauty"",""Soaps"",""Goat Milk Soaps""]",17.23,USD,"Nourishing goat milk soap with driftwood fragrance and botanical inclusions. Cold-process method preserves natural glycerin. Free from sulfates, parabens, and artificial colors. 4.5oz bar.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000000057/goat-milk-driftwood-artisan-soap?ref=search_grid,QuartzAndCloverCo
5000000058,Solid Riverstone Shampoo Bar,"[""Bath & Beauty"",""Hair Care"",""Shampoo Bars""]",9.83,USD,"Zero-waste solid shampoo bar with riverstone herbal blend. Replaces 2-3 bottles of liquid shampoo. Sulfate-free, suitable for all hair types. Lasts 60-80 washes. Comes in compostable wrapper.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000000058/solid-riverstone-shampoo-bar?ref=search_grid,RavenRidgeDesigns
5000000059,Sugar Pebble Beach Body Scrub,"[""Bath & Beauty"",""Body"",""Body Scrubs""]",14.65,USD,Handmade pebble beach sugar body scrub with coconut oil base. Gently exfoliates and moisturizes in one step. Made with organic cane sugar and pebble beach essential oils. 8oz jar.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000000059/sugar-pebble-beach-body-scrub?ref=search_grid,SaffronStitchCo
5000000060,Hand-Bound Foxglove Leather Journal,"[""Paper & Party"",""Stationery"",""Notebooks""]",42.68,USD,"Hand-bound journal with foxglove leather cover and linen thread Coptic stitch binding. 200 pages of 90gsm acid-free paper. Lies completely flat when open. A5 size (5.8""x8.3"").","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000000060/hand-bound-foxglove-leather-journal?ref=search_grid,ClayCottageStudio
5000000061,Watercolor Blackberry Wedding Card,"[""Paper & Party"",""Cards"",""Wedding Cards""]",8.64,USD,"Hand-designed watercolor wedding card with blackberry botanical illustration. Printed on 130lb recycled cardstock. Blank inside. A2 size with recycled kraft envelope. Set of 1, 5, or 10.","[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000000061/watercolor-blackberry-wedding-card?ref=search_grid,WildHoneyHandmade
5000000062,Hand-Painted Cinnamon Wooden Puzzle,"[""Toys & Games"",""Wooden Toys"",""Educational Toys""]",54.84,USD,"Handmade wooden jigsaw puzzle with cinnamon hand-painted design. Laser-cut from 1/4"" birch plywood. Non-toxic, child-safe paint. 30 pieces. Ages 3+. Comes in a reusable cotton bag.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000000062/hand-painted-cinnamon-wooden-puzzle?ref=search_grid,ThePotteryBarn
5000000063,Hand-Braided Cardamom Cat Toy Wand,"[""Pet Supplies"",""Cat Accessories"",""Cat Toys""]",12.95,USD,Handmade cat wand toy with cardamom braided cotton rope and natural feather attachment. 12-inch wand with 18-inch ribbon tail. Catnip-infused. Replacement feathers available.,"[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000000063/hand-braided-cardamom-cat-toy-wand?ref=search_grid,IndigoInkCrafts
5000000064,Handcrafted Clover Moonstone Pendant Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",74.56,USD,"Delicate handcrafted pendant necklace featuring genuine clover moonstone set in sterling silver. Wire-wrapped by hand, each piece is unique. Chain length 18 inches with lobster clasp. Comes in a kraft gift box.","[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000000064/handcrafted-clover-moonstone-pendant-necklace?ref=search_grid,FernAndFlintCo
5000000065,Custom Name Thistle Gold-Fill Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",104.16,USD,"Personalized thistle name necklace hand-stamped on 14k gold-filled disc. Choose font and chain length (16"", 18"", 20""). Perfect birthday or anniversary gift. Tarnish resistant.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000000065/custom-name-thistle-gold-fill-necklace?ref=search_grid,RosequartzRings
5000000066,Vintage-Style Wisteria Locket Necklace,"[""Jewelry"",""Necklaces"",""Lockets""]",51.78,USD,Antique-inspired wisteria brass locket necklace. Opens to hold two small photos. Intricately engraved exterior. Hangs on 24-inch brass chain. Includes velvet pouch.,"[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000000066/vintage-style-wisteria-locket-necklace?ref=search_grid,HarvestMoonGoods
5000000067,Handwoven Wren Friendship Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",25.28,USD,"Handwoven wren friendship bracelet made with premium waxed cotton thread. Adjustable sliding knot closure fits wrist sizes 5""-8"". Waterproof and durable. Available in 12 color combinations.","[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000000067/handwoven-wren-friendship-bracelet?ref=search_grid,TerraThreadWorks
5000000068,Hammered Falcon Copper Cuff Bracelet,"[""Jewelry"",""Bracelets"",""Cuff Bracelets""]",50.78,USD,Hand-hammered pure copper cuff bracelet with falcon patina finish. Adjustable opening fits most wrist sizes. Each piece is unique due to the hammering process. Width: 3/4 inch.,"[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000000068/hammered-falcon-copper-cuff-bracelet?ref=search_grid,MapleBarkDesigns
5000000069,Beaded Osprey Gemstone Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",53.12,USD,Handstrung osprey gemstone bead bracelet on durable stretch cord. Features 8mm natural stone beads. Fits wrists up to 7.5 inches. Each bead is genuine natural stone.,"[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000000069/beaded-osprey-gemstone-bracelet?ref=search_grid,CoralReefCrafts
5000000070,Hand-Forged Hawkweed Silver Stud Earrings,"[""Jewelry"",""Earrings"",""Stud Earrings""]",39.32,USD,Hand-forged sterling silver stud earrings with hawkweed texture. Posts are 925 sterling silver with butterfly backs. Nickel-free and hypoallergenic. Approx 10mm diameter.,"[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000000070/hand-forged-hawkweed-silver-stud-earrings?ref=search_grid,SageAndSilkStudio
5000000071,Wirewrapped Dogwood Crystal Hoop Earrings,"[""Jewelry"",""Earrings"",""Hoop Earrings""]",42.46,USD,Handmade wire-wrapped hoop earrings featuring dogwood crystal accents. Made with 20-gauge sterling silver wire. Hoop diameter: 35mm. Lightweight and comfortable for everyday wear.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000000071/wirewrapped-dogwood-crystal-hoop-earrings?ref=search_grid,OakMossCreative
5000000072,Hand-Stamped Sweetgrass Stacking Ring,"[""Jewelry"",""Rings"",""Band Rings""]",15.18,USD,Dainty hand-stamped sweetgrass stacking ring in sterling silver. Available in sizes 4-12 including half sizes. 2mm wide band. Can be personalized with a word or date upon request.,"[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000000072/hand-stamped-sweetgrass-stacking-ring?ref=search_grid,BirchwoodBindery
5000000073,Raw Crystal Cattail Statement Ring,"[""Jewelry"",""Rings"",""Statement Rings""]",32.9,USD,Bold statement ring featuring raw cattail crystal set in recycled brass. Adjustable band fits sizes 6-9. Each crystal is unique in shape and color. Finished with cattail patina.,"[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000000073/raw-crystal-cattail-statement-ring?ref=search_grid,CrimsonCloakCraft
5000000074,Hand-Poured Bullrush Beeswax Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",16.53,USD,"Pure beeswax pillar candle hand-poured with bullrush essential oil blend. Burns up to 40 hours with natural honey scent. No additives or artificial fragrances. Diameter: 3 inches, Height: 4 inches.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000000074/hand-poured-bullrush-beeswax-candle?ref=search_grid,DewdropDesignCo
5000000075,Coconut Wax Sedge Scented Jar Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",18.97,USD,Small-batch sedge scented candle made with sustainable coconut wax. Wooden wick creates a soft crackling sound. Fragrance throw is excellent. 8oz glass jar. Burns 55+ hours.,"[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000000075/coconut-wax-sedge-scented-jar-candle?ref=search_grid,EmeraldEweStudio
5000000076,Macramé Bracken Wall Hanging,"[""Home & Living"",""Home Decor"",""Wall Hangings""]",52.84,USD,"Intricate hand-knotted macramé wall hanging in bracken natural cotton rope. Features layered fringe and geometric knot patterns. Includes driftwood dowel. Dimensions: 20""W x 40""L.","[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000000076/macramé-bracken-wall-hanging?ref=search_grid,FogLightLeather
5000000077,Dried Flower Sorrel Wreath,"[""Home & Living"",""Home Decor"",""Wreaths""]",46.42,USD,"Handcrafted dried flower wreath featuring sorrel seasonal botanicals. Preserved flowers, eucalyptus, and pampas grass arranged on grapevine base. Diameter 16 inches. Lasts 1-2 years.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000000077/dried-flower-sorrel-wreath?ref=search_grid,GoldenFleeceFibers
5000000078,Hand-Carved Chamomile Wooden Shelf,"[""Home & Living"",""Furniture"",""Wooden Shelves""]",109.51,USD,"Solid walnut floating shelf hand-carved with chamomile edge detail. Includes all mounting hardware. Length: 24 inches, Depth: 6 inches. Finished with food-safe beeswax oil.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000000078/hand-carved-chamomile-wooden-shelf?ref=search_grid,HawthornHollowCo
5000000079,End-Grain Yarrow Walnut Cutting Board,"[""Home & Living"",""Kitchen & Dining"",""Cutting Boards""]",151.32,USD,"End-grain hardwood cutting board handmade from yarrow walnut and maple. Gentle on knife edges. Juice groove on one side. Oiled with food-safe mineral oil. 12""x9""x1.5"" thick.","[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000000079/end-grain-yarrow-walnut-cutting-board?ref=search_grid,IronwoodInkworks
5000000080,Hand-Thrown Valerian Ceramic Bowl Set,"[""Home & Living"",""Kitchen & Dining"",""Ceramic Bowls""]",113.43,USD,"Set of 4 hand-thrown ceramic bowls with valerian reactive glaze. Each bowl holds 16oz. Microwave, dishwasher, and oven safe to 350°F. Slight variations in glaze make each set unique.","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000000080/hand-thrown-valerian-ceramic-bowl-set?ref=search_grid,JasperJunctionCraft
5000000081,Hand-Knitted Mugwort Merino Beanie,"[""Clothing"",""Men"",""Hats & Caps""]",60.92,USD,Cozy hand-knitted beanie made from 100% superwash merino wool in mugwort colorway. Stretchy ribbed construction fits most head sizes. Machine washable on gentle cycle.,"[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000000081/hand-knitted-mugwort-merino-beanie?ref=search_grid,KelpForestGoods
5000000082,Crochet Nettle Lace Hair Scrunchie,"[""Clothing"",""Accessories"",""Hair Accessories""]",7.41,USD,"Handmade crochet scrunchie in nettle cotton lace pattern. Gentle on hair, no damage or kinks. Elastic band inside. Fits ponytail or bun. Sold as set of 3.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000000082/crochet-nettle-lace-hair-scrunchie?ref=search_grid,LarchLaneCeramics
5000000083,Hand-Dyed Burdock Silk Wrap Shawl,"[""Clothing"",""Women"",""Knitwear""]",157.79,USD,"Luxurious hand-dyed silk wrap shawl in burdock watercolor pattern. 100% habotai silk. Dimensions 72""x22"". Each shawl is one-of-a-kind due to the hand-dyeing process.","[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000000083/hand-dyed-burdock-silk-wrap-shawl?ref=search_grid,MistMeadowMakers
5000000084,Hand-Stitched Snowdrop Leather Clutch,"[""Bags & Purses"",""Handbags"",""Clutches""]",62.67,USD,"Handmade leather clutch with snowdrop hand-stitching detail. Full-grain vegetable-tanned leather. Interior zipper pocket. Magnetic snap closure. Dimensions: 9""x5"". Includes wrist strap.","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000000084/hand-stitched-snowdrop-leather-clutch?ref=search_grid,NettleNookStudio
5000000085,Waxed Canvas Crocus Backpack,"[""Bags & Purses"",""Backpacks"",""Canvas Backpacks""]",94.77,USD,"Heavy-duty waxed canvas backpack with crocus leather trim. Waterproof exterior, padded laptop sleeve (fits 15""). External and internal pockets. Antique brass hardware. Capacity: 20L.","[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000000085/waxed-canvas-crocus-backpack?ref=search_grid,ObsidianOwlCrafts
